spectrum_index,density_score,group_label
197,0.21340207726624338,0
198,0.1965978180761282,0
199,0.323284662144072,0
200,0.1438758727022289,0
201,0.16826384850309867,0
202,0.41657717751289275,0
203,0.20656408553162364,0
204,0.19542877604746542,0
205,0.43496781575161286,0
206,0.14672610856571464,0
207,0.14710227350602864,0
208,0.16720336491796822,0
209,0.1926880718869754,0
210,0.19542612812272536,0
211,0.20201118041691238,0
212,0.3840643842308184,0
213,0.3790896317999996,0
214,0.40749344591772996,0
215,0.4112365326487993,0
216,0.30145348552645884,0
217,0.4166680098451097,0
218,0.32851531177681353,0
219,0.3636409318725437,0
220,0.7964062390241591,0
221,0.9190405338164819,0
222,0.6903856280195726,0
223,0.16427313821349718,0
224,0.2196881892027488,0
225,0.18781982414836623,0
226,0.20197769505371865,0
227,0.40701375352532887,0
228,0.3907038414516884,0
229,0.41807221298240616,0
230,1.0487241912827545,0
231,0.4958962856897595,0
232,0.7868163450317416,0
233,0.5645536949403779,0
234,0.5129893988713082,0
235,0.5642209986018786,0
236,0.5607038057933376,0
237,0.40082779562033527,0
238,0.34941989587975164,0
239,0.29159092155407335,0
240,0.52108334394826,0
241,0.3693675975355896,0
242,0.48015744084513307,0
243,0.5630664799741206,0
244,0.6080812989554054,0
245,0.4583922591268216,0
246,0.3054667491498203,0
247,0.37860185824074233,0
248,0.5330084445597533,0
249,0.31746688927500716,0
250,0.4464798266634181,0
251,0.3895449478883476,0
252,0.35979638681837955,0
253,0.3623798902274143,0
254,0.38930610751857203,0
255,0.7705855027280429,0
256,0.8425551769610766,0
257,0.19372306998789435,0
258,0.43674839541741484,0
259,0.39616993776535425,0
260,0.471244548666506,0
261,0.5141495020365139,0
262,0.3215111332331805,0
263,0.4769290469820999,0
264,0.6116541076060318,0
265,0.4860487945916216,0
266,0.1510552402973148,0
267,0.16779108817707508,0
268,0.18698725949392433,0
269,0.2046843233742384,0
270,0.17478661534607934,0
271,0.2001521580612917,0
272,0.33263384042306626,0
273,0.7401165124348473,0
274,0.46913201946070016,0
275,0.41203453259273737,0
276,0.3892213561488984,0
277,0.4238831226501912,0
278,0.3924160769952486,0
279,0.4272790134237536,0
280,0.39283798305747203,0
281,0.5847116526921208,0
282,0.4338484037395208,0
283,0.26217964168366414,0
284,0.5283124298401656,0
285,0.34762601775079877,0
286,0.39307340709398186,0
287,0.4273943073879738,0
288,0.22059081002826755,0
289,0.3242704758155787,0
290,0.4578248910040404,0
291,0.3696852480341898,0
292,0.18016462519947576,0
293,0.1621164312969053,0
294,0.21901725371089978,0
295,0.18273925175695585,0
296,0.6842475468978829,0
297,0.4745280916080115,0
298,0.6099325012965489,0
299,0.18931048828573022,0
300,0.1688426140687504,0
301,0.22759178107461572,0
302,0.1610562212276866,0
303,0.1718385304889926,0
304,0.4729069575813079,0
305,0.5795434430942542,0
306,0.1591320110753012,0
307,0.1818383578153378,0
308,0.24987216426446845,0
309,0.3686106958096545,0
310,0.1887509016094956,0
311,0.4581690514709176,0
312,0.47237384037544394,0
313,0.42747022145276364,0
314,0.37807147172817623,0
315,0.39554659639235407,0
316,0.36722476845919516,0
317,0.18860895624533602,0
318,0.1420397771682724,0
319,0.156168238923096,0
320,0.35443669767292585,0
321,0.47488336918939195,0
322,0.4594330722006003,0
323,0.16802503364303195,0
324,0.15331978451190403,0
325,0.5101285840731374,0
326,0.3810880421658893,0
